"","...1","Visitor/Neutral","Visitor Points","Home/Neutral","Home Points","id","year","win","team","season_id","margin","playoff"
"882",882,"CLE",104,"NOP",116,"202002280NOP",2020,1,"NOP","NOP-2020",12,FALSE
"883",883,"DET",113,"PHO",111,"202002280PHO",2020,0,"PHO","PHO-2020",-2,FALSE
"884",884,"WAS",119,"UTA",129,"202002280UTA",2020,1,"UTA","UTA-2020",10,FALSE
"885",885,"DEN",103,"LAC",132,"202002280LAC",2020,1,"LAC","LAC-2020",29,FALSE
"886",886,"CHI",115,"NYK",125,"202002290NYK",2020,1,"NYK","NYK-2020",10,FALSE
"887",887,"POR",117,"ATL",129,"202002290ATL",2020,1,"ATL","ATL-2020",12,FALSE
"888",888,"BRK",113,"MIA",116,"202002290MIA",2020,1,"MIA","MIA-2020",3,FALSE
"889",889,"IND",113,"CLE",104,"202002290CLE",2020,0,"CLE","CLE-2020",-9,FALSE
"890",890,"LAL",88,"MEM",105,"202002290MEM",2020,1,"MEM","MEM-2020",17,FALSE
"891",891,"HOU",111,"BOS",110,"202002290BOS",2020,0,"BOS","BOS-2020",-1,FALSE
"892",892,"ORL",113,"SAS",114,"202002290SAS",2020,1,"SAS","SAS-2020",1,FALSE
"893",893,"GSW",115,"PHO",99,"202002290PHO",2020,0,"PHO","PHO-2020",-16,FALSE
"894",894,"MIL",93,"CHO",85,"202003010CHO",2020,1,"MIL","MIL-2020",8,FALSE
"895",895,"PHI",130,"LAC",136,"202003010LAC",2020,1,"LAC","LAC-2020",6,FALSE
"896",896,"DAL",111,"MIN",91,"202003010MIN",2020,0,"MIN","MIN-2020",-20,FALSE
"897",897,"TOR",118,"DEN",133,"202003010DEN",2020,1,"DEN","DEN-2020",15,FALSE
"898",898,"DET",100,"SAC",106,"202003010SAC",2020,1,"SAC","SAC-2020",6,FALSE
"899",899,"LAL",122,"NOP",114,"202003010NOP",2020,0,"NOP","NOP-2020",-8,FALSE
"900",900,"WAS",124,"GSW",110,"202003010GSW",2020,0,"GSW","GSW-2020",-14,FALSE
"901",901,"UTA",126,"CLE",113,"202003020CLE",2020,0,"CLE","CLE-2020",-13,FALSE
"902",902,"HOU",123,"NYK",125,"202003020NYK",2020,1,"NYK","NYK-2020",2,FALSE
"903",903,"POR",130,"ORL",107,"202003020ORL",2020,0,"ORL","ORL-2020",-23,FALSE
"904",904,"MEM",127,"ATL",88,"202003020ATL",2020,0,"ATL","ATL-2020",-39,FALSE
"905",905,"MIL",89,"MIA",105,"202003020MIA",2020,1,"MIA","MIA-2020",16,FALSE
"906",906,"DAL",107,"CHI",109,"202003020CHI",2020,1,"CHI","CHI-2020",2,FALSE
"907",907,"IND",116,"SAS",111,"202003020SAS",2020,0,"SAS","SAS-2020",-5,FALSE
"908",908,"SAS",104,"CHO",103,"202003030CHO",2020,1,"SAS","SAS-2020",1,FALSE
"909",909,"BRK",129,"BOS",120,"202003030BOS",2020,0,"BOS","BOS-2020",-9,FALSE
"910",910,"MIN",139,"NOP",134,"202003030NOP",2020,0,"NOP","NOP-2020",-5,FALSE
"911",911,"LAC",109,"OKC",94,"202003030OKC",2020,0,"OKC","OKC-2020",-15,FALSE
"912",912,"GSW",116,"DEN",100,"202003030DEN",2020,0,"DEN","DEN-2020",-16,FALSE
"913",913,"TOR",123,"PHO",114,"202003030PHO",2020,0,"PHO","PHO-2020",-9,FALSE
"914",914,"PHI",107,"LAL",120,"202003030LAL",2020,1,"LAL","LAL-2020",13,FALSE
"915",915,"WAS",126,"SAC",133,"202003030SAC",2020,1,"SAC","SAC-2020",7,FALSE
"916",916,"BOS",112,"CLE",106,"202003040CLE",2020,0,"CLE","CLE-2020",-6,FALSE
"917",917,"OKC",114,"DET",107,"202003040DET",2020,0,"DET","DET-2020",-7,FALSE
"918",918,"IND",100,"MIL",119,"202003040MIL",2020,1,"MIL","MIL-2020",19,FALSE
"919",919,"MEM",118,"BRK",79,"202003040BRK",2020,0,"BRK","BRK-2020",-39,FALSE
"920",920,"UTA",112,"NYK",104,"202003040NYK",2020,0,"NYK","NYK-2020",-8,FALSE
"921",921,"ORL",113,"MIA",116,"202003040MIA",2020,1,"MIA","MIA-2020",3,FALSE
"922",922,"CHI",108,"MIN",115,"202003040MIN",2020,1,"MIN","MIN-2020",7,FALSE
"923",923,"NOP",123,"DAL",127,"202003040DAL",2020,1,"DAL","DAL-2020",4,FALSE
"924",924,"WAS",104,"POR",125,"202003040POR",2020,1,"POR","POR-2020",21,FALSE
"925",925,"DEN",114,"CHO",112,"202003050CHO",2020,1,"DEN","DEN-2020",2,FALSE
"926",926,"LAC",120,"HOU",105,"202003050HOU",2020,0,"HOU","HOU-2020",-15,FALSE
"927",927,"PHI",125,"SAC",108,"202003050SAC",2020,0,"SAC","SAC-2020",-17,FALSE
"928",928,"TOR",121,"GSW",113,"202003050GSW",2020,0,"GSW","GSW-2020",-8,FALSE
"929",929,"ATL",112,"WAS",118,"202003060WAS",2020,1,"WAS","WAS-2020",6,FALSE
"930",930,"SAS",120,"BRK",139,"202003060BRK",2020,1,"BRK","BRK-2020",19,FALSE
"931",931,"OKC",126,"NYK",103,"202003060NYK",2020,0,"NYK","NYK-2020",-23,FALSE
"932",932,"IND",108,"CHI",102,"202003060CHI",2020,0,"CHI","CHI-2020",-6,FALSE
"933",933,"ORL",132,"MIN",118,"202003060MIN",2020,0,"MIN","MIN-2020",-14,FALSE
"934",934,"MIA",104,"NOP",110,"202003060NOP",2020,1,"NOP","NOP-2020",6,FALSE
"935",935,"UTA",99,"BOS",94,"202003060BOS",2020,0,"BOS","BOS-2020",-5,FALSE
"936",936,"MEM",96,"DAL",121,"202003060DAL",2020,1,"DAL","DAL-2020",25,FALSE
"937",937,"POR",117,"PHO",127,"202003060PHO",2020,1,"PHO","PHO-2020",10,FALSE
"938",938,"MIL",103,"LAL",113,"202003060LAL",2020,1,"LAL","LAL-2020",10,FALSE
"939",939,"HOU",99,"CHO",108,"202003070CHO",2020,0,"HOU","HOU-2020",-9,FALSE
"940",940,"UTA",111,"DET",105,"202003070DET",2020,0,"DET","DET-2020",-6,FALSE
"941",941,"DEN",102,"CLE",104,"202003070CLE",2020,1,"CLE","CLE-2020",2,FALSE
"942",942,"ATL",101,"MEM",118,"202003070MEM",2020,1,"MEM","MEM-2020",17,FALSE
"943",943,"PHI",114,"GSW",118,"202003070GSW",2020,1,"GSW","GSW-2020",4,FALSE
"944",944,"SAC",123,"POR",111,"202003070POR",2020,0,"POR","POR-2020",-12,FALSE
"945",945,"CHI",107,"BRK",110,"202003080BRK",2020,1,"BRK","BRK-2020",3,FALSE
"946",946,"NOP",120,"MIN",107,"202003080MIN",2020,0,"MIN","MIN-2020",-13,FALSE
"947",947,"LAL",112,"LAC",103,"202003080LAC",2020,0,"LAC","LAC-2020",-9,FALSE
"948",948,"OKC",105,"BOS",104,"202003080BOS",2020,0,"BOS","BOS-2020",-1,FALSE
"949",949,"MIL",131,"PHO",140,"202003080PHO",2020,1,"PHO","PHO-2020",9,FALSE
"950",950,"MIA",100,"WAS",89,"202003080WAS",2020,0,"WAS","WAS-2020",-11,FALSE
"951",951,"IND",112,"DAL",109,"202003080DAL",2020,0,"DAL","DAL-2020",-3,FALSE
"952",952,"ORL",126,"HOU",106,"202003080HOU",2020,0,"HOU","HOU-2020",-20,FALSE
"953",953,"DET",84,"NYK",96,"202003080NYK",2020,1,"NYK","NYK-2020",12,FALSE
"954",954,"SAS",129,"CLE",132,"202003080CLE",2020,1,"CLE","CLE-2020",3,FALSE
"955",955,"TOR",118,"SAC",113,"202003080SAC",2020,0,"SAC","SAC-2020",-5,FALSE
"956",956,"CHO",138,"ATL",143,"202003090ATL",2020,1,"ATL","ATL-2020",5,FALSE
"957",957,"MIL",95,"DEN",109,"202003090DEN",2020,1,"DEN","DEN-2020",14,FALSE
"958",958,"TOR",101,"UTA",92,"202003090UTA",2020,0,"UTA","UTA-2020",-9,FALSE
"959",959,"NYK",115,"WAS",122,"202003100WAS",2020,1,"WAS","WAS-2020",7,FALSE
"960",960,"BOS",114,"IND",111,"202003100IND",2020,0,"IND","IND-2020",-3,FALSE
"961",961,"MIN",111,"HOU",117,"202003100HOU",2020,1,"HOU","HOU-2020",6,FALSE
"962",962,"DAL",109,"SAS",119,"202003100SAS",2020,1,"SAS","SAS-2020",10,FALSE
"963",963,"ORL",120,"MEM",115,"202003100MEM",2020,0,"MEM","MEM-2020",-5,FALSE
"964",964,"CLE",103,"CHI",108,"202003100CHI",2020,1,"CHI","CHI-2020",5,FALSE
"965",965,"PHO",105,"POR",121,"202003100POR",2020,1,"POR","POR-2020",16,FALSE
"966",966,"BRK",104,"LAL",102,"202003100LAL",2020,0,"LAL","LAL-2020",-2,FALSE
"967",967,"LAC",131,"GSW",107,"202003100GSW",2020,0,"GSW","GSW-2020",-24,FALSE
"968",968,"DET",106,"PHI",124,"202003110PHI",2020,1,"PHI","PHI-2020",18,FALSE
"969",969,"NYK",136,"ATL",131,"202003110ATL",2020,0,"ATL","ATL-2020",-5,FALSE
"970",970,"CHO",109,"MIA",98,"202003110MIA",2020,0,"MIA","MIA-2020",-11,FALSE
"971",971,"DEN",97,"DAL",113,"202003110DAL",2020,1,"DAL","DAL-2020",16,FALSE
"972",972,"UTA",106,"NOP",104,"202007300NOP",2020,0,"NOP","NOP-2020",-2,FALSE
"973",973,"LAC",101,"LAL",103,"202007300LAL",2020,1,"LAL","LAL-2020",2,FALSE
"974",974,"ORL",128,"BRK",118,"202007310BRK",2020,0,"BRK","BRK-2020",-10,FALSE
"975",975,"MEM",135,"POR",140,"202007310POR",2020,1,"POR","POR-2020",5,FALSE
"976",976,"PHO",125,"WAS",112,"202007310WAS",2020,0,"WAS","WAS-2020",-13,FALSE
"977",977,"BOS",112,"MIL",119,"202007310MIL",2020,1,"MIL","MIL-2020",7,FALSE
"978",978,"SAC",120,"SAS",129,"202007310SAS",2020,1,"SAS","SAS-2020",9,FALSE
"979",979,"HOU",153,"DAL",149,"202007310DAL",2020,0,"DAL","DAL-2020",-4,FALSE
"980",980,"MIA",125,"DEN",105,"202008010DEN",2020,0,"DEN","DEN-2020",-20,FALSE
"981",981,"UTA",94,"OKC",110,"202008010OKC",2020,1,"OKC","OKC-2020",16,FALSE
"982",982,"NOP",103,"LAC",126,"202008010LAC",2020,1,"LAC","LAC-2020",23,FALSE
"983",983,"PHI",121,"IND",127,"202008010IND",2020,1,"IND","IND-2020",6,FALSE
"984",984,"LAL",92,"TOR",107,"202008010TOR",2020,1,"TOR","TOR-2020",15,FALSE
"985",985,"WAS",110,"BRK",118,"202008020BRK",2020,1,"BRK","BRK-2020",8,FALSE
"986",986,"POR",124,"BOS",128,"202008020BOS",2020,1,"BOS","BOS-2020",4,FALSE
"987",987,"SAS",108,"MEM",106,"202008020MEM",2020,0,"MEM","MEM-2020",-2,FALSE
"988",988,"SAC",116,"ORL",132,"202008020ORL",2020,1,"ORL","ORL-2020",16,FALSE
"989",989,"MIL",116,"HOU",120,"202008020HOU",2020,1,"HOU","HOU-2020",4,FALSE
"990",990,"DAL",115,"PHO",117,"202008020PHO",2020,1,"PHO","PHO-2020",2,FALSE
"991",991,"TOR",107,"MIA",103,"202008030MIA",2020,0,"MIA","MIA-2020",-4,FALSE
"992",992,"DEN",121,"OKC",113,"202008030OKC",2020,0,"OKC","OKC-2020",-8,FALSE
"993",993,"IND",111,"WAS",100,"202008030WAS",2020,0,"WAS","WAS-2020",-11,FALSE
"994",994,"MEM",99,"NOP",109,"202008030NOP",2020,1,"NOP","NOP-2020",10,FALSE
"995",995,"SAS",130,"PHI",132,"202008030PHI",2020,1,"PHI","PHI-2020",2,FALSE
"996",996,"LAL",116,"UTA",108,"202008030UTA",2020,0,"UTA","UTA-2020",-8,FALSE
"997",997,"BRK",119,"MIL",116,"202008040MIL",2020,0,"MIL","MIL-2020",-3,FALSE
"998",998,"DAL",114,"SAC",110,"202008040SAC",2020,0,"SAC","SAC-2020",-4,FALSE
"999",999,"PHO",117,"LAC",115,"202008040LAC",2020,0,"LAC","LAC-2020",-2,FALSE
"1000",1000,"ORL",109,"IND",120,"202008040IND",2020,1,"IND","IND-2020",11,FALSE
"1001",1001,"BOS",106,"MIA",112,"202008040MIA",2020,1,"MIA","MIA-2020",6,FALSE
"1002",1002,"HOU",102,"POR",110,"202008040POR",2020,1,"POR","POR-2020",8,FALSE
"1003",1003,"MEM",115,"UTA",124,"202008050UTA",2020,1,"UTA","UTA-2020",9,FALSE
"1004",1004,"DEN",132,"SAS",126,"202008050SAS",2020,0,"SAS","SAS-2020",-6,FALSE
"1005",1005,"PHI",107,"WAS",98,"202008050WAS",2020,0,"WAS","WAS-2020",-9,FALSE
"1006",1006,"OKC",105,"LAL",86,"202008050LAL",2020,0,"LAL","LAL-2020",-19,FALSE
"1007",1007,"TOR",109,"ORL",99,"202008050ORL",2020,0,"ORL","ORL-2020",-10,FALSE
"1008",1008,"BRK",115,"BOS",149,"202008050BOS",2020,1,"BOS","BOS-2020",34,FALSE
"1009",1009,"NOP",125,"SAC",140,"202008060SAC",2020,1,"SAC","SAC-2020",15,FALSE
"1010",1010,"MIA",116,"MIL",130,"202008060MIL",2020,1,"MIL","MIL-2020",14,FALSE
"1011",1011,"IND",99,"PHO",114,"202008060PHO",2020,1,"PHO","PHO-2020",15,FALSE
"1012",1012,"LAC",126,"DAL",111,"202008060DAL",2020,0,"DAL","DAL-2020",-15,FALSE
"1013",1013,"POR",125,"DEN",115,"202008060DEN",2020,0,"DEN","DEN-2020",-10,FALSE
"1014",1014,"LAL",97,"HOU",113,"202008060HOU",2020,1,"HOU","HOU-2020",16,FALSE
"1015",1015,"UTA",111,"SAS",119,"202008070SAS",2020,1,"SAS","SAS-2020",8,FALSE
"1016",1016,"OKC",92,"MEM",121,"202008070MEM",2020,1,"MEM","MEM-2020",29,FALSE
"1017",1017,"SAC",106,"BRK",119,"202008070BRK",2020,1,"BRK","BRK-2020",13,FALSE
"1018",1018,"ORL",101,"PHI",108,"202008070PHI",2020,1,"PHI","PHI-2020",7,FALSE
"1019",1019,"WAS",107,"NOP",118,"202008070NOP",2020,1,"NOP","NOP-2020",11,FALSE
"1020",1020,"BOS",122,"TOR",100,"202008070TOR",2020,0,"TOR","TOR-2020",-22,FALSE
"1021",1021,"LAC",122,"POR",117,"202008080POR",2020,0,"POR","POR-2020",-5,FALSE
"1022",1022,"UTA",132,"DEN",134,"202008080DEN",2020,1,"DEN","DEN-2020",2,FALSE
"1023",1023,"LAL",111,"IND",116,"202008080IND",2020,1,"IND","IND-2020",5,FALSE
"1024",1024,"PHO",119,"MIA",112,"202008080MIA",2020,0,"MIA","MIA-2020",-7,FALSE
"1025",1025,"MIL",132,"DAL",136,"202008080DAL",2020,1,"DAL","DAL-2020",4,FALSE
"1026",1026,"WAS",103,"OKC",121,"202008090OKC",2020,1,"OKC","OKC-2020",18,FALSE
"1027",1027,"MEM",99,"TOR",108,"202008090TOR",2020,1,"TOR","TOR-2020",9,FALSE
"1028",1028,"SAS",122,"NOP",113,"202008090NOP",2020,0,"NOP","NOP-2020",-9,FALSE
"1029",1029,"ORL",119,"BOS",122,"202008090BOS",2020,1,"BOS","BOS-2020",3,FALSE
"1030",1030,"PHI",121,"POR",124,"202008090POR",2020,1,"POR","POR-2020",3,FALSE
"1031",1031,"HOU",129,"SAC",112,"202008090SAC",2020,0,"SAC","SAC-2020",-17,FALSE
"1032",1032,"BRK",129,"LAC",120,"202008090LAC",2020,0,"LAC","LAC-2020",-9,FALSE
"1033",1033,"OKC",101,"PHO",128,"202008100PHO",2020,1,"PHO","PHO-2020",27,FALSE
"1034",1034,"DAL",122,"UTA",114,"202008100UTA",2020,0,"UTA","UTA-2020",-8,FALSE
"1035",1035,"TOR",114,"MIL",106,"202008100MIL",2020,0,"MIL","MIL-2020",-8,FALSE
"1036",1036,"IND",92,"MIA",114,"202008100MIA",2020,1,"MIA","MIA-2020",22,FALSE
"1037",1037,"DEN",121,"LAL",124,"202008100LAL",2020,1,"LAL","LAL-2020",3,FALSE
"1038",1038,"BRK",108,"ORL",96,"202008110ORL",2020,0,"ORL","ORL-2020",-12,FALSE
"1039",1039,"HOU",105,"SAS",123,"202008110SAS",2020,1,"SAS","SAS-2020",18,FALSE
"1040",1040,"PHO",130,"PHI",117,"202008110PHI",2020,0,"PHI","PHI-2020",-13,FALSE
"1041",1041,"BOS",122,"MEM",107,"202008110MEM",2020,0,"MEM","MEM-2020",-15,FALSE
"1042",1042,"POR",134,"DAL",131,"202008110DAL",2020,0,"DAL","DAL-2020",-3,FALSE
"1043",1043,"NOP",106,"SAC",112,"202008110SAC",2020,1,"SAC","SAC-2020",6,FALSE
"1044",1044,"MIL",126,"WAS",113,"202008110WAS",2020,0,"WAS","WAS-2020",-13,FALSE
"1045",1045,"IND",108,"HOU",104,"202008120HOU",2020,0,"HOU","HOU-2020",-4,FALSE
"1046",1046,"TOR",125,"PHI",121,"202008120PHI",2020,0,"PHI","PHI-2020",-4,FALSE
"1047",1047,"MIA",115,"OKC",116,"202008120OKC",2020,1,"OKC","OKC-2020",1,FALSE
"1048",1048,"LAC",124,"DEN",111,"202008120DEN",2020,0,"DEN","DEN-2020",-13,FALSE
"1049",1049,"WAS",96,"BOS",90,"202008130BOS",2020,0,"BOS","BOS-2020",-6,FALSE
"1050",1050,"SAC",136,"LAL",122,"202008130LAL",2020,0,"LAL","LAL-2020",-14,FALSE
"1051",1051,"MIL",106,"MEM",119,"202008130MEM",2020,1,"MEM","MEM-2020",13,FALSE
"1052",1052,"DAL",102,"PHO",128,"202008130PHO",2020,1,"PHO","PHO-2020",26,FALSE
"1053",1053,"SAS",112,"UTA",118,"202008130UTA",2020,1,"UTA","UTA-2020",6,FALSE
"1054",1054,"POR",134,"BRK",133,"202008130BRK",2020,0,"BRK","BRK-2020",-1,FALSE
"1055",1055,"NOP",127,"ORL",133,"202008130ORL",2020,1,"ORL","ORL-2020",6,FALSE
"1056",1056,"DEN",109,"TOR",117,"202008140TOR",2020,1,"TOR","TOR-2020",8,FALSE
"1057",1057,"MIA",92,"IND",109,"202008140IND",2020,1,"IND","IND-2020",17,FALSE
"1058",1058,"OKC",103,"LAC",107,"202008140LAC",2020,1,"LAC","LAC-2020",4,FALSE
"1059",1059,"PHI",134,"HOU",96,"202008140HOU",2020,0,"HOU","HOU-2020",-38,FALSE
"1060",1060,"MEM",122,"POR",126,"202008150POR",2020,1,"POR","POR-2020",4,FALSE
"1061",1144,"GSW",99,"BRK",125,"202012220BRK",2021,1,"BRK","BRK-2021",26,FALSE
"1062",1145,"LAC",116,"LAL",109,"202012220LAL",2021,0,"LAL","LAL-2021",-7,FALSE
"1063",1146,"CHO",114,"CLE",121,"202012230CLE",2021,1,"CLE","CLE-2021",7,FALSE
"1064",1147,"NYK",107,"IND",121,"202012230IND",2021,1,"IND","IND-2021",14,FALSE
"1065",1148,"MIA",107,"ORL",113,"202012230ORL",2021,1,"ORL","ORL-2021",6,FALSE
"1066",1149,"WAS",107,"PHI",113,"202012230PHI",2021,1,"PHI","PHI-2021",6,FALSE
"1067",1150,"NOP",113,"TOR",99,"202012230TOR",2021,0,"TOR","TOR-2021",-14,FALSE
"1068",1151,"MIL",121,"BOS",122,"202012230BOS",2021,1,"BOS","BOS-2021",1,FALSE
"1069",1152,"ATL",124,"CHI",104,"202012230CHI",2021,0,"CHI","CHI-2021",-20,FALSE
"1070",1153,"SAS",131,"MEM",119,"202012230MEM",2021,0,"MEM","MEM-2021",-12,FALSE
"1071",1154,"DET",101,"MIN",111,"202012230MIN",2021,1,"MIN","MIN-2021",10,FALSE
"1072",1155,"SAC",124,"DEN",122,"202012230DEN",2021,0,"DEN","DEN-2021",-2,FALSE
"1073",1156,"UTA",120,"POR",100,"202012230POR",2021,0,"POR","POR-2021",-20,FALSE
"1074",1157,"DAL",102,"PHO",106,"202012230PHO",2021,1,"PHO","PHO-2021",4,FALSE
"1075",1158,"NOP",98,"MIA",111,"202012250MIA",2021,1,"MIA","MIA-2021",13,FALSE
"1076",1159,"GSW",99,"MIL",138,"202012250MIL",2021,1,"MIL","MIL-2021",39,FALSE
"1077",1160,"BRK",123,"BOS",95,"202012250BOS",2021,0,"BOS","BOS-2021",-28,FALSE
"1078",1161,"DAL",115,"LAL",138,"202012250LAL",2021,1,"LAL","LAL-2021",23,FALSE
"1079",1162,"LAC",121,"DEN",108,"202012250DEN",2021,0,"DEN","DEN-2021",-13,FALSE
"1080",1163,"ATL",122,"MEM",112,"202012260MEM",2021,0,"MEM","MEM-2021",-10,FALSE
"1081",1164,"OKC",109,"CHO",107,"202012260CHO",2021,1,"OKC","OKC-2021",2,FALSE
"1082",1165,"CLE",128,"DET",119,"202012260DET",2021,0,"DET","DET-2021",-9,FALSE
"1083",1166,"ORL",130,"WAS",120,"202012260WAS",2021,0,"WAS","WAS-2021",-10,FALSE
"1084",1167,"PHI",109,"NYK",89,"202012260NYK",2021,0,"NYK","NYK-2021",-20,FALSE
"1085",1168,"IND",125,"CHI",106,"202012260CHI",2021,0,"CHI","CHI-2021",-19,FALSE
"1086",1169,"TOR",114,"SAS",119,"202012260SAS",2021,1,"SAS","SAS-2021",5,FALSE
"1087",1170,"MIN",116,"UTA",111,"202012260UTA",2021,0,"UTA","UTA-2021",-5,FALSE
"1088",1171,"HOU",126,"POR",128,"202012260POR",2021,1,"POR","POR-2021",2,FALSE
"1089",1172,"PHO",103,"SAC",106,"202012260SAC",2021,1,"SAC","SAC-2021",3,FALSE
"1090",1173,"DAL",124,"LAC",73,"202012270LAC",2021,0,"LAC","LAC-2021",-51,FALSE
"1091",1174,"SAS",95,"NOP",98,"202012270NOP",2021,1,"NOP","NOP-2021",3,FALSE
"1092",1175,"ORL",120,"WAS",113,"202012270WAS",2021,0,"WAS","WAS-2021",-7,FALSE
"1093",1176,"BRK",104,"CHO",106,"202012270CHO",2021,0,"BRK","BRK-2021",-2,FALSE
"1094",1177,"PHI",94,"CLE",118,"202012270CLE",2021,1,"CLE","CLE-2021",24,FALSE
"1095",1178,"MIL",110,"NYK",130,"202012270NYK",2021,1,"NYK","NYK-2021",20,FALSE
"1096",1179,"BOS",107,"IND",108,"202012270IND",2021,1,"IND","IND-2021",1,FALSE
"1097",1180,"GSW",129,"CHI",128,"202012270CHI",2021,0,"CHI","CHI-2021",-1,FALSE
"1098",1181,"PHO",116,"SAC",100,"202012270SAC",2021,0,"SAC","SAC-2021",-16,FALSE
"1099",1182,"MIN",91,"LAL",127,"202012270LAL",2021,1,"LAL","LAL-2021",36,FALSE
"1100",1183,"MEM",116,"BRK",111,"202012280BRK",2021,0,"BRK","BRK-2021",-5,FALSE
"1101",1184,"DET",120,"ATL",128,"202012280ATL",2021,1,"ATL","ATL-2021",8,FALSE
"1102",1185,"UTA",110,"OKC",109,"202012280OKC",2021,0,"OKC","OKC-2021",-1,FALSE
"1103",1186,"HOU",111,"DEN",124,"202012280DEN",2021,1,"DEN","DEN-2021",13,FALSE
"1104",1187,"POR",115,"LAL",107,"202012280LAL",2021,0,"LAL","LAL-2021",-8,FALSE
"1105",1188,"NYK",95,"CLE",86,"202012290CLE",2021,0,"CLE","CLE-2021",-9,FALSE
"1106",1189,"GSW",116,"DET",106,"202012290DET",2021,0,"DET","DET-2021",-10,FALSE
"1107",1190,"BOS",116,"IND",111,"202012290IND",2021,0,"IND","IND-2021",-5,FALSE
"1108",1191,"CHI",115,"WAS",107,"202012290WAS",2021,0,"WAS","WAS-2021",-8,FALSE
"1109",1192,"TOR",93,"PHI",100,"202012290PHI",2021,1,"PHI","PHI-2021",7,FALSE
"1110",1193,"MIL",144,"MIA",97,"202012290MIA",2021,0,"MIA","MIA-2021",-47,FALSE
"1111",1194,"ORL",118,"OKC",107,"202012290OKC",2021,0,"OKC","OKC-2021",-11,FALSE
"1112",1195,"NOP",86,"PHO",111,"202012290PHO",2021,1,"PHO","PHO-2021",25,FALSE
"1113",1196,"DEN",115,"SAC",125,"202012290SAC",2021,1,"SAC","SAC-2021",10,FALSE
"1114",1197,"MIN",101,"LAC",124,"202012290LAC",2021,1,"LAC","LAC-2021",23,FALSE
"1115",1198,"MIL",108,"MIA",119,"202012300MIA",2021,1,"MIA","MIA-2021",11,FALSE
"1116",1199,"ATL",141,"BRK",145,"202012300BRK",2021,1,"BRK","BRK-2021",4,FALSE
"1117",1200,"MEM",107,"BOS",126,"202012300BOS",2021,1,"BOS","BOS-2021",19,FALSE
"1118",1201,"CHO",118,"DAL",99,"202012300DAL",2021,0,"DAL","DAL-2021",-19,FALSE
"1119",1202,"LAL",121,"SAS",107,"202012300SAS",2021,0,"SAS","SAS-2021",-14,FALSE
"1120",1203,"POR",105,"LAC",128,"202012300LAC",2021,1,"LAC","LAC-2021",23,FALSE
"1121",1204,"CLE",99,"IND",119,"202012310IND",2021,1,"IND","IND-2021",20,FALSE
"1122",1205,"CHI",133,"WAS",130,"202012310WAS",2021,0,"WAS","WAS-2021",-3,FALSE
"1123",1206,"PHI",116,"ORL",92,"202012310ORL",2021,0,"ORL","ORL-2021",-24,FALSE
"1124",1207,"SAC",119,"HOU",122,"202012310HOU",2021,1,"HOU","HOU-2021",3,FALSE
"1125",1208,"NYK",83,"TOR",100,"202012310TOR",2021,1,"TOR","TOR-2021",17,FALSE
"1126",1209,"NOP",113,"OKC",80,"202012310OKC",2021,0,"OKC","OKC-2021",-33,FALSE
"1127",1210,"PHO",106,"UTA",95,"202012310UTA",2021,0,"UTA","UTA-2021",-11,FALSE
"1128",1211,"MEM",108,"CHO",93,"202101010CHO",2021,1,"MEM","MEM-2021",15,FALSE
"1129",1212,"MIA",83,"DAL",93,"202101010DAL",2021,1,"DAL","DAL-2021",10,FALSE
"1130",1213,"BOS",93,"DET",96,"202101010DET",2021,1,"DET","DET-2021",3,FALSE
"1131",1214,"ATL",114,"BRK",96,"202101010BRK",2021,0,"BRK","BRK-2021",-18,FALSE
"1132",1215,"CHI",96,"MIL",126,"202101010MIL",2021,1,"MIL","MIL-2021",30,FALSE
"1133",1216,"WAS",130,"MIN",109,"202101010MIN",2021,0,"MIN","MIN-2021",-21,FALSE
"1134",1217,"LAL",109,"SAS",103,"202101010SAS",2021,0,"SAS","SAS-2021",-6,FALSE
"1135",1218,"PHO",106,"DEN",103,"202101010DEN",2021,0,"DEN","DEN-2021",-3,FALSE
"1136",1219,"LAC",100,"UTA",106,"202101010UTA",2021,1,"UTA","UTA-2021",6,FALSE
"1137",1220,"POR",123,"GSW",98,"202101010GSW",2021,0,"GSW","GSW-2021",-25,FALSE
"1138",1221,"SAC",94,"HOU",102,"202101020HOU",2021,1,"HOU","HOU-2021",8,FALSE
"1139",1222,"NYK",106,"IND",102,"202101020IND",2021,0,"IND","IND-2021",-4,FALSE
"1140",1223,"OKC",108,"ORL",99,"202101020ORL",2021,0,"ORL","ORL-2021",-9,FALSE
"1141",1224,"CHO",112,"PHI",127,"202101020PHI",2021,1,"PHI","PHI-2021",15,FALSE
"1142",1225,"CLE",96,"ATL",91,"202101020ATL",2021,0,"ATL","ATL-2021",-5,FALSE
"1143",1226,"TOR",116,"NOP",120,"202101020NOP",2021,1,"NOP","NOP-2021",4,FALSE
"1144",1227,"BOS",122,"DET",120,"202101030DET",2021,0,"DET","DET-2021",-2,FALSE
"1145",1228,"WAS",123,"BRK",122,"202101030BRK",2021,0,"BRK","BRK-2021",-1,FALSE
"1146",1229,"LAL",108,"MEM",94,"202101030MEM",2021,0,"MEM","MEM-2021",-14,FALSE
"1147",1230,"DEN",124,"MIN",109,"202101030MIN",2021,0,"MIN","MIN-2021",-15,FALSE
"1148",1231,"UTA",130,"SAS",109,"202101030SAS",2021,0,"SAS","SAS-2021",-21,FALSE
