"","Visitor/Neutral","Visitor Points","Home/Neutral","Home Points","id","year","win","team","season_id","margin"
"5717","SAC","110","LAL","106","202104300LAL",2021,1,"SAC","SAC-2021",4
"5718","DET","94","CHO","107","202105010CHO",2021,1,"CHO","CHH-2021",13
"5719","GSW","113","HOU","87","202105010HOU",2021,1,"GSW","GSW-2021",26
"5720","CHI","97","ATL","108","202105010ATL",2021,0,"CHI","CHI-2021",-11
"5721","MIA","124","CLE","107","202105010CLE",2021,1,"MIA","MIA-2021",17
"5722","NOP","140","MIN","136","202105010MIN",2021,1,"NOP","NOP-2021",4
"5723","IND","152","OKC","95","202105010OKC",2021,1,"IND","IND-2021",57
"5724","MEM","111","ORL","112","202105010ORL",2021,0,"MEM","MEM-2021",-1
"5725","WAS","124","DAL","125","202105010DAL",2021,0,"WAS","WAS-2021",-1
"5726","DEN","110","LAC","104","202105010LAC",2021,1,"DEN","DEN-2021",6
"5727","TOR","102","UTA","106","202105010UTA",2021,0,"TOR","TOR-2021",-4
"5728","BRK","114","MIL","117","202105020MIL",2021,0,"BRK","BRK-2021",-3
"5729","POR","129","BOS","119","202105020BOS",2021,1,"POR","POR-2021",10
"5730","MIA","121","CHO","111","202105020CHO",2021,0,"CHO","CHH-2021",-10
"5731","SAC","111","DAL","99","202105020DAL",2021,1,"SAC","SAC-2021",12
"5732","NYK","122","HOU","97","202105020HOU",2021,1,"NYK","NYK-2021",25
"5733","PHO","123","OKC","120","202105020OKC",2021,1,"PHO","PHO-2021",3
"5734","PHI","113","SAS","111","202105020SAS",2021,1,"PHI","PHI-2021",2
"5735","TOR","121","LAL","114","202105020LAL",2021,1,"TOR","TOR-2021",7
"5736","ORL","119","DET","112","202105030DET",2021,1,"ORL","ORL-2021",7
"5737","IND","141","WAS","154","202105030WAS",2021,0,"IND","IND-2021",-13
"5738","GSW","123","NOP","108","202105030NOP",2021,1,"GSW","GSW-2021",15
"5739","POR","114","ATL","123","202105030ATL",2021,0,"POR","POR-2021",-9
"5740","PHI","106","CHI","94","202105030CHI",2021,1,"PHI","PHI-2021",12
"5741","NYK","118","MEM","104","202105030MEM",2021,1,"NYK","NYK-2021",14
"5742","DEN","89","LAL","93","202105030LAL",2021,0,"DEN","DEN-2021",-4
"5743","SAS","99","UTA","110","202105030UTA",2021,0,"SAS","SAS-2021",-11
"5744","PHO","134","CLE","118","202105040CLE",2021,1,"PHO","PHO-2021",16
"5745","CHO","102","DET","99","202105040DET",2021,1,"CHO","CHH-2021",3
"5746","BRK","118","MIL","124","202105040MIL",2021,0,"BRK","BRK-2021",-6
"5747","DAL","127","MIA","113","202105040MIA",2021,1,"DAL","DAL-2021",14
"5748","GSW","103","NOP","108","202105040NOP",2021,0,"GSW","GSW-2021",-5
"5749","SAC","103","OKC","99","202105040OKC",2021,1,"SAC","SAC-2021",4
"5750","TOR","100","LAC","105","202105040LAC",2021,0,"TOR","TOR-2021",-5
"5751","BOS","132","ORL","96","202105050ORL",2021,1,"BOS","BOS-2021",36
"5752","POR","141","CLE","105","202105050CLE",2021,1,"POR","POR-2021",36
"5753","PHO","103","ATL","135","202105050ATL",2021,0,"PHO","PHO-2021",-32
"5754","PHI","135","HOU","115","202105050HOU",2021,1,"PHI","PHI-2021",20
"5755","SAC","104","IND","93","202105050IND",2021,1,"SAC","SAC-2021",11
"5756","WAS","134","MIL","135","202105050MIL",2021,0,"WAS","WAS-2021",-1
"5757","MEM","139","MIN","135","202105050MIN",2021,1,"MEM","MEM-2021",4
"5758","NYK","97","DEN","113","202105050DEN",2021,0,"NYK","NYK-2021",-16
"5759","SAS","94","UTA","126","202105050UTA",2021,0,"SAS","SAS-2021",-32
"5760","CHI","120","CHO","99","202105060CHO",2021,0,"CHO","CHH-2021",-21
"5761","BRK","109","DAL","113","202105060DAL",2021,0,"BRK","BRK-2021",-4
"5762","WAS","131","TOR","129","202105060TOR",2021,1,"WAS","WAS-2021",2
"5763","MEM","97","DET","111","202105060DET",2021,0,"MEM","MEM-2021",-14
"5764","ATL","126","IND","133","202105060IND",2021,0,"ATL","ATL-2021",-7
"5765","OKC","97","GSW","118","202105060GSW",2021,0,"OKC","OKC-2021",-21
"5766","LAL","94","LAC","118","202105060LAC",2021,0,"LAL","LAL-2021",-24
"5767","NOP","107","PHI","109","202105070PHI",2021,0,"NOP","NOP-2021",-2
"5768","BOS","99","CHI","121","202105070CHI",2021,0,"BOS","BOS-2021",-22
"5769","ORL","112","CHO","122","202105070CHO",2021,1,"CHO","CHH-2021",10
"5770","MIN","112","MIA","121","202105070MIA",2021,0,"MIN","MIN-2021",-9
"5771","HOU","133","MIL","141","202105070MIL",2021,0,"HOU","HOU-2021",-8
"5772","CLE","90","DAL","110","202105070DAL",2021,0,"CLE","CLE-2021",-20
"5773","DEN","120","UTA","127","202105070UTA",2021,0,"DEN","DEN-2021",-7
"5774","NYK","105","PHO","128","202105070PHO",2021,0,"NYK","NYK-2021",-23
"5775","LAL","101","POR","106","202105070POR",2021,0,"LAL","LAL-2021",-5
"5776","SAS","113","SAC","104","202105070SAC",2021,1,"SAS","SAS-2021",9
"5777","WAS","133","IND","132","202105080IND",2021,1,"WAS","WAS-2021",1
"5778","DET","104","PHI","118","202105080PHI",2021,0,"DET","DET-2021",-14
"5779","MEM","109","TOR","99","202105080TOR",2021,1,"MEM","MEM-2021",10
"5780","BRK","125","DEN","119","202105080DEN",2021,1,"BRK","BRK-2021",6
"5781","OKC","97","GSW","136","202105080GSW",2021,0,"OKC","OKC-2021",-39
"5782","SAS","102","POR","124","202105080POR",2021,0,"SAS","SAS-2021",-22
"5783","HOU","116","UTA","124","202105080UTA",2021,0,"HOU","HOU-2021",-8
"5784","MIA","130","BOS","124","202105090BOS",2021,1,"MIA","MIA-2021",6
"5785","NYK","106","LAC","100","202105090LAC",2021,1,"NYK","NYK-2021",6
"5786","NOP","112","CHO","110","202105090CHO",2021,0,"CHO","CHH-2021",-2
"5787","DAL","124","CLE","97","202105090CLE",2021,1,"DAL","DAL-2021",27
"5788","MIN","128","ORL","96","202105090ORL",2021,1,"MIN","MIN-2021",32
"5789","CHI","108","DET","96","202105090DET",2021,1,"CHI","CHI-2021",12
